code,description,mdc,adrg
B44.7,Disseminated aspergillosis,18,T64
B44.8,Other forms of aspergillosis,18,T64
B44.9,Aspergillosis unspecified,18,T64
B45.0,Pulmonary cryptococcosis,18,T64
B45.1,Cerebral cryptococcosis,18,T64
B45.2,Cutaneous cryptococcosis,18,T64
B45.3,Osseous cryptococcosis,18,T64
B45.7,Disseminated cryptococcosis,18,T64
B45.8,Other forms of cryptococcosis,18,T64
B45.9,Cryptococcosis unspecified,18,T64
B46.0,Pulmonary mucormycosis,18,T64
B46.1,Rhinocerebral mucormycosis,18,T64
B46.2,Gastrointestinal mucormycosis,18,T64
B46.3,Cutaneous mucormycosis,18,T64
B46.4,Disseminated mucormycosis,18,T64
B46.5,Mucormycosis unspecified,18,T64
B46.8,Other zygomycoses,18,T64
B46.9,Zygomycosis unspecified,18,T64
B47.0,Eumycetoma,18,T64
B47.1,Actinomycetoma,18,T64
B47.9,Mycetoma unspecified,18,T64
B48.0,Lobomycosis,18,T64
B48.1,Rhinosporidiosis,18,T64
B48.2,Allescheriasis,18,T64
B48.3,Geotrichosis,18,T64
B48.4,Penicilliosis,18,T64
B48.5,Pneumocystosis,04,E62
B48.7,Opportunistic mycoses,18,T64
B48.8,Other specified mycoses,18,T64
B49,Unspecified mycosis,18,T64
B50.0,Plasmodm falciparum mal w cerebral comp,18,T64
B50.8,Oth severe comp Plasmodm falciparum mal,18,T64
B50.9,Plasmodium falciparum malaria unsp,18,T64
B51.0,Plasmodium vivax mal w ruptured spleen,18,T64
B51.8,Plasmodium vivax mal w other comp,18,T64
B51.9,Plasmodium vivax mal wo comp,18,T64
B52.0,Plasmodium malariae mal w nephropathy,18,T64
B52.8,Plasmodium malariae mal w other comp,18,T64
B52.9,Plasmodium malariae malaria wo comp,18,T64
B53.0,Plasmodium ovale malaria,18,T64
B53.1,Malaria due to simian plasmodia,18,T64
B53.8,Oth parasitologically conf malaria NEC,18,T64
B54,Unspecified malaria,18,T64
B55.0,Visceral leishmaniasis,18,T64
B55.1,Cutaneous leishmaniasis,09,J68
B55.2,Mucocutaneous leishmaniasis,09,J68
B55.9,Leishmaniasis unspecified,18,T64
B56.0,Gambiense trypanosomiasis,18,T64
B56.1,Rhodesiense trypanosomiasis,18,T64
B56.9,African trypanosomiasis unspecified,18,T64
B57.0,Acute Chagas dis w heart involvement,05,F75
B57.1,Acute Chagas dis wo heart involvement,18,T64
B57.2,Chr Chagas dis w heart involvement,05,F75
B57.3,Chr Chagas dis w digestive system inv,18,T64
B57.4,Chr Chagas dis w nervous system inv,18,T64
B57.5,Chr Chagas dis w other organ involvement,18,T64
B58.0,Toxoplasma oculopathy,02,C63
B58.1,Toxoplasma hepatitis,07,H63
B58.2,Toxoplasma meningoencephalitis,01,B72
B58.3,Pulmonary toxoplasmosis,04,E62
B58.8,Toxoplasmosis w other organ involvement,18,T64
B58.9,Toxoplasmosis unspecified,18,T64
B60.0,Babesiosis,18,T64
B60.1,Acanthamoebiasis,18,T64
B60.2,Naegleriasis,18,T64
B60.8,Other specified protozoal diseases,18,T64
B64,Unspecified protozoal disease,18,T64
B65.0,Schistosomiasis dt Schist haematobium,11,L63
B65.1,Schistosomiasis dt Schistosoma mansoni,07,H63
B65.2,Schistosomiasis dt Schistosoma japonicum,07,H63
B65.3,Cercarial dermatitis,09,J68
B65.8,Other schistosomiases,07,H63
B65.9,Schistosomiasis unspecified,07,H63
B66.0,Opisthorchiasis,07,H63
B66.1,Clonorchiasis,07,H63
B66.2,Dicrocoeliasis,18,T64
B66.3,Fascioliasis,07,H63
B66.4,Paragonimiasis,04,E62
B66.5,Fasciolopsiasis,07,H63
B66.8,Other specified fluke infections,18,T64
B66.9,Fluke infection unspecified,18,T64
B67.0,Echinococcus granulosus infection liver,07,H63
B67.1,Echinococcus granulosus infection lung,04,E62
B67.2,Echinococcus granulosus infection bone,18,T64
B67.3,Ech granulosus infectn oth & mult sites,18,T64
B67.4,Echinococcus granulosus infection unsp,18,T64
B67.5,Echinococcus multiocularis infectn liver,07,H63
B67.6,Ech multiocularis infectn oth & mult sit,18,T64
B67.7,Echinococcus multiocularis infectn unsp,18,T64
B67.8,Echinococcosis unspecified of liver,07,H63
B67.9,Echinococcosis other & unspecified,18,T64
B68.0,Taenia solium taeniasis,06,G67
B68.1,Taenia saginata taeniasis,06,G67
B68.9,Taeniasis unspecified,06,G67
B69.0,Cysticercosis of central nervous system,01,B72
B69.1,Cysticercosis of eye,02,C63
B69.8,Cysticercosis of other sites,06,G67
B69.9,Cysticercosis unspecified,06,G67
B70.0,Diphyllobothriasis,06,G67
B70.1,Sparganosis,06,G67
B71.0,Hymenolepiasis,06,G67
B71.1,Dipylidiasis,06,G67
B71.8,Other specified cestode infections,06,G67
B71.9,Cestode infection unspecified,06,G67
B72,Dracunculiasis,18,T64
B73,Onchocerciasis,18,T64
B74.0,Filariasis due to Wuchereria bancrofti,18,T64
B74.1,Filariasis due to Brugia malayi,18,T64
B74.2,Filariasis due to Brugia timori,18,T64
B74.3,Loiasis,18,T64
B74.4,Mansonelliasis,18,T64
B74.8,Other filariases,18,T64
B74.9,Filariasis unspecified,18,T64
B75,Trichinellosis,18,T64
B76.0,Ancylostomiasis,06,G67
B76.1,Necatoriasis,06,G67
B76.8,Other hookworm diseases,06,G67
B76.9,Hookworm disease unspecified,06,G67
B77.0,Ascariasis with intestinal complications,06,G67
B77.8,Ascariasis with other complications,06,G67
B77.9,Ascariasis unspecified,06,G67
B78.0,Intestinal strongyloidiasis,06,G67
B78.1,Cutaneous strongyloidiasis,06,G67
B78.7,Disseminated strongyloidiasis,06,G67
B78.9,Strongyloidiasis unspecified,06,G67
B79,Trichuriasis,06,G67
B80,Enterobiasis,06,G67
B81.0,Anisakiasis,06,G67
B81.1,Intestinal capillariasis,06,G67
B81.2,Trichostrongyliasis,06,G67
B81.3,Intestinal angiostrongyliasis,06,G67
B81.4,Mixed intestinal helminthiases,18,T64
B81.8,Other specified intestinal helminthiases,06,G67
B82.0,Intestinal helminthiasis unspecified,06,G67
B82.9,Intestinal parasitism unspecified,06,G67
B83.0,Visceral larva migrans,18,T64
B83.1,Gnathostomiasis,18,T64
B83.2,Angiostrongyliasis dt Para cantonensis,18,T64
B83.3,Syngamiasis,18,T64
B83.4,Internal hirudiniasis,18,T64
B83.8,Other specified helminthiases,18,T64
B83.9,Helminthiasis unspecified,18,T64
B85.0,Pediculosis dt Pediculus humanus capitis,09,J67
B85.1,Pediculosis dt Pediculus humanus corpori,09,J67
B85.2,Pediculosis unspecified,09,J67
B85.3,Phthiriasis,09,J67
B85.4,Mixed pediculosis and phthiriasis,09,J67
B86,Scabies,09,J68
B87.0,Cutaneous myiasis,09,J67
B87.1,Wound myiasis,09,J67
B87.2,Ocular myiasis,09,J67
B87.3,Nasopharyngeal myiasis,09,J67
B87.4,Aural myiasis,09,J67
B87.8,Myiasis of other sites,09,J67
B87.9,Myiasis unspecified,09,J67
B88.0,Other acariasis,09,J67
B88.1,Tungiasis [sandflea infestation],09,J67
B88.2,Other arthropod infestations,09,J67
B88.3,External hirudiniasis,09,J67
B88.8,Other specified infestations,18,T64
B88.9,Infestation unspecified,09,J67
B89,Unspecified parasitic disease,18,T64
B90.0,Sequelae of CNS tuberculosis,00,961
B90.1,Sequelae of genitourinary tuberculosis,00,961
B90.2,Sequelae of tuberculosis bones & joints,00,961
B90.8,Sequelae of tuberculosis of other organs,00,961
B90.9,Sequelae of respiratory & unspecified TB,00,961
B91,Sequelae of poliomyelitis,00,961
B92,Sequelae of leprosy,00,961
B94.0,Sequelae of trachoma,00,961
B94.1,Sequelae of viral encephalitis,00,961
B94.2,Sequelae of viral hepatitis,00,961
B94.8,Seq of other spec infect & parasitic dis,00,961
B94.9,Seq of unsp infect & parasitic dis,00,961
B95.0,Grp A strep cause dis class to oth chptr,00,961
B95.1,Grp B strep cause dis class to oth chptr,00,961
B95.21,Strep grp D cause dis class oth chptr,00,961
B95.22,Enterococcus cause dis class oth chptr,00,961
B95.3,Strep pneum caus dis class oth chptr,00,961
B95.41,Grp C strep cause dis class to oth chptr,00,961
B95.42,Grp G strep cause dis class to oth chptr,00,961
B95.48,Strep spec grp cause dis class oth chptr,00,961
B95.5,Unsp strep cause dis class to oth chptr,00,961
B95.6,Staph aureus cause dis class oth chptr,00,961
B95.71,Staph argenteus cause dis oth chptr,00,961
B95.79,Other staph cause dis other chapter,00,961
B95.8,Unsp staph cause dis class to oth chptr,00,961
B96.0,M. pneumoniae cause dis class oth chptr,00,961
B96.1,K. pneumoniae cause dis class oth chptr,00,961
B96.2,E coli cause dis class to oth chptr,00,961
B96.31,H. influenzae type B cause dis oth chptr,00,961
B96.38,H. influenzae spec causing dis oth chptr,00,961
B96.39,H. influenzae unsp cause dis oth chptr,00,961
B96.41,Proteus cause dis class to oth chptr,00,961
B96.42,Morganella cause dis class to oth chptr,00,961
B96.43,Providencia cause dis class to oth chptr,00,961
B96.5,Pseudomonas cause dis class to oth chptr,00,961
B96.6,Bacteroides cause dis class to oth chptr,00,961
B96.7,C. perfringens cause dis class oth chptr,00,961
B96.81,H. pylori causing dis oth chptr,00,961
B96.82,Vibrio vulnificus cause dis oth chptr,00,961
B96.83,A. baumannii cause dis class oth chptr,00,961
B96.84,Burkholderia cause dis class oth chptr,00,961
B96.85,Campylobacter cause dis class oth chptr,00,961
B96.86,C.difficile cause dis class oth chptr,00,961
B96.87,Oth enterobacterales cause dis oth chptr,00,961
B96.89,Oth spec bact agt cause dis oth chptr,00,961
B97.0,Adenovirus cause dis class to oth chptr,00,961
B97.1,Enterovirus cause dis class to oth chptr,00,961
B97.2,Coronavirus cause dis class to oth chptr,00,961
B97.3,Retrovirus cause dis class to oth chptr,00,961
B97.4,Resp syncytial virus cause dis oth chptr,00,961
B97.5,Reovirus cause dis class to oth chptr,00,961
B97.6,Parvovirus cause dis class to oth chptr,00,961
B97.7,Papillomavirus cause dis class oth chptr,00,961
B97.81,Rhinovirus cause dis class oth chptr,00,961
B97.82,Astrovirus cause dis class oth chptr,00,961
B97.83,Parainfluenza cause dis class oth chptr,00,961
B97.89,Viral agt cause dis class oth chptr NEC,00,961
B99,Other & unspecified infectious diseases,18,T64
C00.0,Malignant neoplasm of external upper lip,03,D60
C00.1,Malignant neoplasm of external lower lip,03,D60
C00.2,Malignant neoplasm external lip unsp,03,D60
C00.3,Malg neoplasm upper lip inner aspect,03,D60
C00.4,Malg neoplasm lower lip inner aspect,03,D60
C00.5,Malg neoplasm lip unsp inner aspect,03,D60
C00.6,Malignant neoplasm of commissure of lip,03,D60
C00.8,Overlapping malignant lesion of lip,03,D60
C00.9,Malignant neoplasm of lip unspecified,03,D60
C01,Malignant neoplasm of base of tongue,03,D60
C02.0,Malg neoplasm dorsal surface of tongue,03,D60
C02.1,Malignant neoplasm of border of tongue,03,D60
C02.2,Malg neoplasm ventral surface tongue,03,D60
C02.3,Malg neoplasm ant tongue part unsp,03,D60
C02.4,Malignant neoplasm of lingual tonsil,03,D60
C02.8,Malg neoplasm overlapping lesion tongue,03,D60
C02.9,Malignant neoplasm tongue unspecified,03,D60
C03.0,Malignant neoplasm of upper gum,03,D60
C03.1,Malignant neoplasm of lower gum,03,D60
C03.9,Malignant neoplasm of gum unspecified,03,D60
C04.0,Malignant neoplasm ant floor of mouth,03,D60
C04.1,Malignant neoplasm lat floor of mouth,03,D60
C04.8,Overlapping malg lesion floor of mouth,03,D60
C04.9,Malg neoplasm of floor of mouth unsp,03,D60
C05.0,Malignant neoplasm of hard palate,03,D60
C05.1,Malignant neoplasm of soft palate,03,D60
C05.2,Malignant neoplasm of uvula,03,D60
C05.8,Overlapping malignant lesion of palate,03,D60
C05.9,Malignant neoplasm of palate unspecified,03,D60
C06.0,Malignant neoplasm of cheek mucosa,03,D60
C06.1,Malignant neoplasm of vestibule of mouth,03,D60
C06.2,Malignant neoplasm of retromolar area,03,D60
C06.8,Overlap malg lesion oth / unsp mouth,03,D60
C06.9,Malignant neoplasm of mouth unspecified,03,D60
C07,Malignant neoplasm of parotid gland,03,D60
C08.0,Malignant neoplasm submandibular gland,03,D60
C08.1,Malignant neoplasm of sublingual gland,03,D60
C08.8,Overlapping malg lesion major sal glands,03,D60
C08.9,Malg neoplasm major salivary gland unsp,03,D60
C09.0,Malignant neoplasm of tonsillar fossa,03,D60
C09.1,Malg neoplasm tonsillar pillar,03,D60
C09.8,Overlapping malignant lesion of tonsil,03,D60
C09.9,Malignant neoplasm tonsil unspecified,03,D60
C10.0,Malignant neoplasm of vallecula,03,D60
C10.1,Malg neoplasm ant surface epiglottis,03,D60
C10.2,Malignant neoplasm lat wall oropharynx,03,D60
C10.3,Malignant neoplasm post wall oropharynx,03,D60
C10.4,Malignant neoplasm of branchial cleft,03,D60
C10.8,Overlapping malignant lesion oropharynx,03,D60
C10.9,Malignant neoplasm oropharynx unsp,03,D60
C11.0,Malg neoplasm superior wall nasophrynx,03,D60
C11.1,Malignant neoplasm post wall nasopharynx,03,D60
C11.2,Malignant neoplasm lat wall nasopharynx,03,D60
C11.3,Malignant neoplasm ant wall nasopharynx,03,D60
C11.8,Overlapping malg lesion of nasopharynx,03,D60
C11.9,Malignant neoplasm nasopharynx unsp,03,D60
C12,Malignant neoplasm of pyriform sinus,03,D60
C13.0,Malignant neoplasm of postcricoid region,03,D60
C13.1,Malg neoplasm hypophrngl aryepigltc fold,03,D60
C13.2,Malignant neoplasm post wall hypopharynx,03,D60
C13.8,Overlapping malignant lesion hypopharynx,03,D60
C13.9,Malignant neoplasm hypopharynx unsp,03,D60
C14.0,Malignant neoplasm pharynx unspecified,03,D60
C14.2,Malignant neoplasm of Waldeyer ring,03,D60
C14.8,Overlap malg neoplasm lip oral cv phrynx,03,D60
C15.0,Malignant neoplasm cervical oesophagus,06,G60
C15.1,Malignant neoplasm thoracic oesophagus,06,G60
C15.2,Malignant neoplasm abdominal oesophagus,06,G60
C15.3,Malg neoplasm upper third oesophagus,06,G60
C15.4,Malg neoplasm middle third oesophagus,06,G60
C15.5,Malg neoplasm lower third oesophagus,06,G60
C15.8,Overlapping malignant lesion oesophagus,06,G60
C15.9,Malignant neoplasm oesophagus unsp,06,G60
C16.0,Malignant neoplasm of cardia,06,G60
C16.1,Malignant neoplasm of fundus of stomach,06,G60
C16.2,Malignant neoplasm of body of stomach,06,G60
C16.3,Malignant neoplasm of pyloric antrum,06,G60
C16.4,Malignant neoplasm of pylorus,06,G60
C16.5,Malg neoplasm lesser curve stomach unsp,06,G60
C16.6,Malg neoplasm greater curve stomach unsp,06,G60
C16.8,Overlapping malignant lesion of stomach,06,G60
C16.9,Malignant neoplasm stomach unspecified,06,G60
C17.0,Malignant neoplasm of duodenum,06,G60
C17.1,Malignant neoplasm of jejunum,06,G60
C17.2,Malignant neoplasm of ileum,06,G60
C17.3,Malignant neoplasm Meckel's diverticulum,06,G60
C17.8,Overlap malg lesion of small intestine,06,G60
C17.9,Malignant neoplasm small intestine unsp,06,G60
C18.0,Malignant neoplasm of caecum,06,G60
C18.1,Malignant neoplasm of appendix,06,G60
C18.2,Malignant neoplasm of ascending colon,06,G60
C18.3,Malignant neoplasm of hepatic flexure,06,G60
C18.4,Malignant neoplasm of transverse colon,06,G60
C18.5,Malignant neoplasm of splenic flexure,06,G60
C18.6,Malignant neoplasm of descending colon,06,G60
C18.7,Malignant neoplasm of sigmoid colon,06,G60
C18.8,Overlapping malignant lesion of colon,06,G60
C18.9,Malg neoplasm of colon part unspecified,06,G60
C19,Malignant neoplasm rectosigmoid junction,06,G60
C20,Malignant neoplasm of rectum,06,G60
C21.0,Malignant neoplasm of anus unspecified,06,G60
C21.1,Malignant neoplasm of anal canal,06,G60
C21.2,Malignant neoplasm of cloacogenic zone,06,G60
C21.8,Overlap malg lesion rectum anus anal cnl,06,G60
C22.0,Liver cell carcinoma,07,H61
C22.1,Intrahepatic bile duct carcinoma,07,H61
C22.2,Hepatoblastoma,07,H61
C22.3,Angiosarcoma of liver,07,H61
C22.4,Other sarcomas of liver,07,H61
C22.7,Other specified carcinomas of liver,07,H61
C22.9,Malignant neoplasm of liver unspecified,07,H61
C23,Malignant neoplasm of gallbladder,07,H61
C24.0,Malignant neoplm extrahepatic bile duct,07,H61
C24.1,Malignant neoplasm of ampulla of Vater,07,H61
C24.8,Overlapping malg lesion of biliary tract,07,H61
C24.9,Malignant neoplasm biliary tract unsp,07,H61
C25.0,Malignant neoplasm of head of pancreas,07,H61
C25.1,Malignant neoplasm of body of pancreas,07,H61
C25.2,Malignant neoplasm of tail of pancreas,07,H61
C25.3,Malignant neoplasm of pancreatic duct,07,H61
C25.4,Malignant neoplasm of endocrine pancreas,07,H61
C25.7,Malignant neoplasm other parts pancreas,07,H61
C25.8,Overlapping malignant lesion of pancreas,07,H61
C25.9,Malignant neoplasm pancreas part unsp,07,H61
C26.0,Malg neoplasm intest tract part unsp,06,G60
C26.1,Malignant neoplasm of spleen,17,R01
C26.1,Malignant neoplasm of spleen,17,R03
C26.1,Malignant neoplasm of spleen,17,R61
C26.8,Overlap malg lesion of digestive system,06,G60
C26.9,Malg neoplasm ill-def site digest system,06,G60
C30.0,Malignant neoplasm of nasal cavity,03,D60
C30.1,Malignant neoplasm of middle ear,03,D60
C31.0,Malignant neoplasm of maxillary sinus,03,D60
C31.1,Malignant neoplasm of ethmoidal sinus,03,D60
C31.2,Malignant neoplasm of frontal sinus,03,D60
C31.3,Malignant neoplasm of sphenoidal sinus,03,D60
C31.8,Overlap malg lesion of accessory sinuses,03,D60
C31.9,Malignant neoplasm accessory sinus unsp,03,D60
C32.0,Malignant neoplasm of glottis,03,D60
C32.1,Malignant neoplasm of supraglottis,03,D60
C32.2,Malignant neoplasm of subglottis,03,D60
C32.3,Malignant neoplasm laryngeal cartilage,03,D60
C32.8,Overlapping malignant lesion of larynx,03,D60
C32.9,Malignant neoplasm larynx unspecified,03,D60
C33,Malignant neoplasm of trachea,04,E71
C34.0,Malignant neoplasm of main bronchus,04,E71
C34.1,Malg neoplm upper lobe bronchus or lung,04,E71
C34.2,Malg neoplasm mid lobe bronchus or lung,04,E71
C34.3,Malg neoplm lower lobe bronchus or lung,04,E71
C34.8,Overlap malg lesion of bronchus & lung,04,E71
C34.9,Malignant neoplasm bronchus or lung unsp,04,E71
C37,Malignant neoplasm of thymus,17,R62
C38.0,Malignant neoplasm of heart,05,F75
C38.1,Malignant neoplasm anterior mediastinum,04,E71
C38.2,Malignant neoplasm posterior mediastinum,04,E71
C38.3,"Malg neoplasm mediastinum, part unsp",04,E71
C38.4,Malignant neoplasm of pleura,04,E71
C38.8,Overlap malg lsn heart mediast & pleura,04,E71
C39.0,Malg neoplm upper resp tract part unsp,03,D60
C39.8,Overlap malg lesion resp & intrathor org,04,E71
C39.9,Malg neoplasm ill-def sites resp system,04,E71
C40.0,Malg neoplasm scapula long bones upp lmb,08,I65
C40.1,Malg neoplasm short bones upper limb,08,~I02
C40.1,Malg neoplasm short bones upper limb,08,I30
C40.1,Malg neoplasm short bones upper limb,08,I65
C40.2,Malignant neoplasm long bones lower limb,08,I65
C40.3,Malg neoplasm short bones lower limb,08,I65
C40.8,Overlap malg lesion bone artlr cart limb,08,I65
C40.9,Malg neoplm bne & artlr cart limb unsp,08,I65
C41.01,Malignant neoplasm of craniofacial bones,08,I65
C41.02,Malignant neoplasm maxillofacial bones,08,I65
C41.1,Malignant neoplasm of mandible,08,I65
C41.2,Malignant neoplasm of vertebral column,08,I65
C41.3,Malignant neoplasm ribs sternum clavicle,08,I65
C41.4,Malg neoplasm pelvic bones sacrum coccyx,08,I65
C41.8,Overlap malignant lesion bone artlr cart,08,I65
C41.9,Malg neoplm bne & artlr cartilage unsp,08,I65
C43.0,Malignant melanoma of lip,09,J69
C43.1,Malg melanoma eyelid including canthus,09,J69
C43.2,Malg melanoma ear & ext auricular canal,09,J69
C43.3,Malg melanoma other & unsp parts face,09,J69
C43.4,Malignant melanoma of scalp and neck,09,J69
C43.5,Malignant melanoma of trunk,09,J69
C43.6,Malg melanoma upper limb incl shoulder,09,J69
C43.7,Malignant melanoma lower limb incl hip,09,J12
C43.7,Malignant melanoma lower limb incl hip,09,J13
C43.7,Malignant melanoma lower limb incl hip,09,J69
C43.8,Overlapping malignant melanoma of skin,09,J69
C43.9,Malignant melanoma of skin unspecified,09,J69
C44.0,Malignant neoplasm of skin of lip,09,J69
C44.1,Malg neoplasm skin eyelid incl canthus,09,J69
C44.2,Malg neoplm skin ear & ext auric canal,09,J69
C44.3,Malg neoplasm skin oth / unsp parts face,09,J69
C44.4,Malignant neoplasm skin of scalp & neck,09,J69
C44.5,Malignant neoplasm of skin of trunk,09,J69
C44.6,Malg neoplasm skin upp lmb incl shoulder,09,J69
C44.7,Malg neoplasm skin lower limb incl hip,09,J12
C44.7,Malg neoplasm skin lower limb incl hip,09,J13
C44.7,Malg neoplasm skin lower limb incl hip,09,J69
C44.8,Overlapping malignant lesion of skin,09,J69
C44.9,Malignant neoplasm of skin unspecified,09,J69
C45.0,Mesothelioma of pleura,04,E71
C45.1,Mesothelioma of peritoneum,06,G60
C45.2,Mesothelioma of pericardium,05,F75
C45.7,Mesothelioma of other sites,04,E71
C45.9,Mesothelioma unspecified,04,E71
C46.0,Kaposi sarcoma of skin,09,J67
C46.1,Kaposi sarcoma of soft tissue,09,J67
C46.2,Kaposi sarcoma of palate,03,D60
